,GALLANT,brave.,She made a GALLANT attempt to hide her tears,
,INTREPID,fearless.,The INTREPID reporters braved the threat of gunfire for the sake of their news reports,
,PLUCK,courage.,I finally mustered PLUCK to ask her for a date,
,UNDAUNTED,fearless.,Again, he was disappointed, yet UNDAUNTED,
,VALIANT,brave.,It was a VALIANT attempt to prevent the hijack,
,VALOUR,courage or bravery.,He received the Medal of Honor for his valor in battle,
,ADJOURN,postpone.,The trial has been ADJOURNed until next week,
,DEFER,delay or postpone.,The department DEFERred the decision for six months,
,PROTRACT,prolong.,The ruling brings an end to a heated, PROTRACTed court case,
,SHELVE,postpone .,Authorities have drawn up bills in the past which were later SHELVEd,
,TABLE,postpone.,They voted to TABLE the proposal until the following meeting,
,Ignominy,public shame.,They suffered the Ignominy of defeat,
,Infamy,infamous for some bad quality or deed.,They are seeking a sort of personal vindication through fame or, more precisely,
,Nefarious,wicked or criminal.,It's getting as profitable as selling dangerous illegal drugs, and many Nefarious peopl,
,Notorious,infamous for some bad quality or deed.,That was a most Notorious gambling hall eighty years ago,
,APOCRYPHAL,false.,Most of the stories about him are APOCRYPHAL,
,DUBIOUS,doubtful.,I am DUBIOUS about the wisdom of this action,
,ERRONEOUS,having error.,The reporter's ERRONEOUS story was corrected by a new article that stated the truth,
,FABRICATE,to fake or forge.,The evidence was totally FABRICATEd,
,FALLACIOUS,erroneous or misleading.,The idea that gratification is a completion of the wish is FALLACIOUS,
,ILLICIT,illegal.,The man got caught with dangerous weapons and ILLICIT drugs,
,PHONEY,false or fake.,The sad truth is neither of these PHONEY claims have materialized,
,SHAM,a false or fake act.,She felt trapped in a SHAM of a marriage,
,SPECIOUS,apparently correct or true, but actually wrong or false.,His arguments and SPECIOUS comparisons are bogus and not worth seriousl,
,SPURIOUS,false or fake.,The quote is SPURIOUS, and it does not contain a grain of truth,
,MENDACITY,lie.,Often politicians are accused of hypocrisy and MENDACITY,
,PERJURY,lie under oath.,The witness is now facing charges of PERJURY,
,PREVARICATION,avoid telling truth.,Some people believe that PREVARICATION in a good cause is justifiable,
,X VERACITY,truthfulness.,He was not noted for his veracity,
,COWER,to shrink in fear.,A bomb went off and people COWERed behind walls and under tables,
,CRAVEN,lacking courage.,The government is too CRAVEN to prosecute the guilty millionaires and corporations,
,CRINGE,move back or bend because of fear.,Whenever she thought about that incident, she CRINGEd with embarrassment,
,DAUNT,make someone fearful.,I felt somewhat DAUNTed by the prospect of the long drive home,
,FLINCH,to shrink back in fear.,He FLINCHed at the sight of the death,
,INTIMIDATE,make someone fearful.,Attempts to INTIMIDATE people into voting for them failed,
,PETRIFY,scare someone greatly.,Just the thought of making a speech petrifies me,
,PUSILLANIMOUS,lacking courage.,You should be ashamed of your PUSILLANIMOUS conduct during this dispute,
,SHRINK,to move back or contract because of fear.,This horrific accident can make anyone SHRINK in fear,
,TREPIDATION,fear.,The sailors viewed the gathering storm clouds with TREPIDATION,
,ARTICULATE,express clearly and fluently.,She struggled to ARTICULATE her thoughts,
,COHERENT,clear, logical and consistent.,She became COHERENT again only two hours after the attack,
,ELOQUENT,express clearly and fluently.,He was ELOQUENT when it came to addressing his office colleagues,
,ENUNCIATE,to articulate or pronounce (words), esp clearly and distinctly.,She ENUNCIATEd each word slowly and carefully,
,GLIB,talking fluently, but insincerely.,He is a GLIB salesman,
,X LABORED,not fluent.,The movie looks labored and slow by today's standards,
,AUTHENTIC,genuine.,The kitchen of this restaurant turns out stylish versions of AUTHENTIC bistro- gril,
,LEGITIMATE,genuine.,It seemed like a perfectly LEGITIMATE question,
,VERITABLE,truthful.,The show presents a picture of VERITABLE emotional turmoil,
,X COUNTERFEIT,not genuine.,Are you aware that these notes are counterfeit,
,X FACTITIOUS,artificially created.,Bollywood actresses often shed factitious tears by using glycerin,
,ABYSMAL,extremely or hopelessly bad.,His manners are ABYSMAL,
,BLEAK, hopeless,His future is BLEAK,
,GLOOMY,dark,depressing.,A GLOOMY view of the future,
,SOMBER,gloomy, depressing, or dismal.,Funerals and burials tend to be very SOMBER occasions,
,STYGIAN,dark or gloomy.,This is the kind of book that romance fans will read and reread on styygian days,
,ACME,the highest point.,His work is considered the ACME of cinematic art,
,APEX,the highest point.,An actor who wins an Oscar can say she's reached the APEX of her career,
,CREST,the highest point.,The continental divide stretches across the CREST of the rocky mountains,
,PINNACLE,the highest point.,He had reached the PINNACLE of his career,
,SUMMIT,the highest point.,The SUMMIT of one's ambition,
,X ABYSS,a deep, immeasurable space, gulf, or cavity.,They took a long look into the abyss before deciding whether to jump,
,X NADIR,the lowest point.,The nadir of David's life came in a brief two month period when his wife left him and h,
,ZENITH,the highest point.,His career is now at its ZENITH,
,ABSURD,really silly, absolutely ridiculous, or total nonsense.,The student have this ABSURD excuse that the dog ate his homework,
,ATYPICAL,not typical.,In time, the patient may express ATYPICAL personality disorders,
,BIZARRE,strange.,Unpredictable behavior is often considered BIZARRE,
,LUDICROUS,ridiculous or nonsensical.,It was LUDICROUS to think that plan will succeed,
,OUTLANDISH,strange.,This idea is not as OUTLANDISH as it seems,
,PREPOSTEROUS,ridiculous or nonsensical.,His ability to contrive a really PREPOSTEROUS situation is impressive,
,UNCANNY,strange.,You have the UNCANNY knack of reading my innermost thoughts,
,DOMESTIC,related to one's own country, as apart from other countries.,The newspaper offered him a column-writing about foreign, but not DOMESTIC, affairs,
,INDIGENOUS,native.,These policies encapsulate human capital, both INDIGENOUS and from immigration,
,X EXOTIC,foreign.,He travelled around the globe to collect rare and exotic plant species,
,FALTER,to move unsteadily.,As he neared the house, he started FALTERing,
,FLOUNDER,to move unsteadily.,He saw the child FLOUNDERing about in the water,
,FOUNDER,to stumble or go lame.,After crossing the river, the horse FOUNDERed,
,FUMBLE,to say or do hesitantly or awkwardly.,During his speeeh, he FUMBLEd the introduction,
,TOTTERING,walking unsteadily.,During his long hike, John started TOTTERING because of tiredness,
,WOBBLY,unsteady.,The car did not give a good mileage because of WOBBLY tires,
,FIGUREHEAD,a person who is head of a group, company, etc., in title but actually has no real,The president of the club is not just a FIGUREHEAD,
,NOMINAL,having the title, but no powers.,He remained in NOMINAL head of the business for another ten years,
,TITULAR,having the title, but no powers.,He is a TITULAR head of the company,
,VIGILANT,keenly alert.,A pilot must remain VIGILANT at all times,
,X Disarm,make less hostile or less suspicious.,Most of the rebels were captured and disarmed,
,X Slouch,to sit or stand with an awkward, lazy posture.,Use body language to show interest, use eye contact and don't slouch,
,ASTRAY,go away from the usual path.,We loced up our valuables so they would not go ASTRAY,
,AWRY,go away from the correct or usual path.,All my plans for the party had gone AWRY,
,CIRCUITOUS,indirect or roundabout.,Because of the traffic congestion on the mainhighways she too a CIRCUITOUS route,
,DESULTORY,digressing from or unconnected with the main subject.,As he concluded his report debate was DESULTORY and interest seemed to flag,
,DIGRESS,to deviate from the main topic.,Im going to have to DIGRESS a little to answer you,
,DISCURSIVE,digressive.,Ultimately the film is as flat as the DISCURSIVE fiction on which it is based,
,DIVERGENT,differing or deviating.,The two have remained friends even as they have taen DIVERGENT paths,
,RAMBLE,to go in a random unsystematic fashion.,They RAMBLEd through the shops until closing time,
,TANGENTIAL,divergent or digressive.,Although interesting Christinas point was TANGENTIAL to the discussion,
,ENCORE,a repeated performance after the regular performance.,She played a Chopin waltz as an ENCORE,
,OVATION,applause.,He was pleasantly surprised by the OVATION he received,
,X PAN,criticize.,The television series was panned by critics and viewers alike,
,AFFECTED,pretended.,I had been quite scared by the dog but AFFECTED carelessness,
,CONTRIVED,artificially created.,The book's happy ending seemed CONTRIVED,
,FARCICAL,absurd or illogical.,It was a FARCICAL trial,
,MANNERED,pretended.,His prose style is too MANNERED and self- conscious,
,POSTURE,to act in a pretended manner.,He kept posturing, as if he did not know about the matter at all,
,PRETENTIOUS,full of pretence.,At 18, Eleanor is overly instructive, with a PRETENTIOUS manner of speaking,
,APOTHEOSIS,the best example.,Mona Lisa is the APOTHEOSIS of all paintings,
,ARCHETYPE,the best example.,She is the ARCHETYPE of an American movie star,
,EMBODY,be an example of something.,His gentleness embodies a Christian ideal,
,EPITOME,the best example.,He is the EPITOME of goodness,
,EXEMPLIFY,be an example of something.,His food exemplifies Italian cooking at its best,
,PARADIGM,the best example.,The war was a PARADIGM of the destructive side of human nature,
,PARAGON,the best example.,He wasn't the PARAGON of virtue she had expected,
,PERSONIFY,be an example of something.,Writing skills are also described, along with those skills that typify the college student',
,PRECEDENT,an example used to justify later similar occurrences.,The ruling set a PRECEDENT for future libel cases,
